country,n_seasons,variant,model_type,elapsed_s,mae,per_horizon_mae,weighted_horizon_score,peak_timing_error,peak_magnitude_error,sir_residual,positivity_violation,trainable_params
ZAF,5.0,frozen,diffusion,0.0,343.64697265625,"[125.00157928466797, 225.6931915283203, 319.2776794433594, 381.9992980957031, 428.99139404296875, 449.5725402832031, 443.8503723144531, 413.87298583984375, 352.9084777832031, 295.3025817871094]",326.41186044481066,4.142857074737549,481.350830078125,65.77807117104479,0.0,0.0
ZAF,5.0,naive_full_finetune,diffusion,1.1,452.45635986328125,"[187.29151916503906, 345.30902099609375, 479.4494323730469, 592.404296875, 454.2732238769531, 470.08123779296875, 552.0798950195312, 497.6954650878906, 489.29302978515625, 456.6866760253906]",433.46466055976026,2.4285714626312256,855.2078247070312,163.17647468907492,0.0,15169.0
ZAF,5.0,lora_no_physics,diffusion,0.9,104.96171569824219,"[48.71896743774414, 93.95430755615234, 133.8891143798828, 146.79859924316406, 148.57212829589844, 140.44044494628906, 112.70857238769531, 93.18153381347656, 71.7228775024414, 59.630706787109375]",107.02480314042835,3.2142856121063232,175.5913848876953,31.275265085146064,0.01829657517373562,920.0
ZAF,5.0,lora_adjoint_matched,diffusion,4.3,13.926658630371094,"[8.381590843200684, 9.942548751831055, 11.367049217224121, 11.02440071105957, 18.501995086669922, 16.279281616210938, 12.769183158874512, 16.30544662475586, 17.506643295288086, 17.188444137573242]",13.038247442245483,4.0,19.477914810180664,5.798662120177159,0.0,920.0
ZAF,5.0,from_scratch,diffusion,1.1,123.70172882080078,"[48.72239303588867, 73.1551284790039, 85.43599700927734, 93.48002624511719, 117.16747283935547, 139.7759552001953, 158.81417846679688, 176.3825225830078, 166.9447021484375, 177.13900756835938]",109.89273772769505,4.714285850524902,266.73541259765625,39.996357529053824,0.11987029761075974,15169.0
ZAF,5.0,from_scratch_lstm,lstm,1.8,9.34205150604248,"[3.933849811553955, 3.374171018600464, 4.615482807159424, 5.661019325256348, 8.498625755310059, 8.857830047607422, 11.237088203430176, 13.012887954711914, 15.90101146697998, 18.328556060791016]",7.806970711549124,4.785714149475098,15.990674018859863,3.2084055048321924,0.0,100929.0
ZAF,5.0,from_scratch_gru,gru,1.5,8.456565856933594,"[4.18454647064209, 3.6042914390563965, 4.458457946777344, 5.294552326202393, 7.677883625030518, 7.671673774719238, 9.657926559448242, 11.365180969238281, 14.243239402770996, 16.40790367126465]",7.1671190712187025,5.142857074737549,15.729174613952637,3.146070597133939,0.0,75713.0
ZAF,5.0,from_scratch_tcn,tcn,1.1,8.819478988647461,"[5.866178035736084, 3.519745111465454, 4.256690502166748, 5.260525226593018, 8.270486831665039, 7.723961353302002, 9.942893028259277, 11.83952808380127, 14.461882591247559, 17.052902221679688]",7.548977932665084,4.142857074737549,14.103226661682129,3.4219551026253474,0.0,15818.0
ZAF,5.0,from_scratch_transformer,transformer,1.1,10.330886840820312,"[5.170168399810791, 5.450775623321533, 5.604973793029785, 7.196954250335693, 9.851544380187988, 9.791215896606445, 12.545374870300293, 13.100357055664062, 16.233539581298828, 18.36397361755371]",8.954857500394187,4.857142925262451,16.286954879760742,3.5326549517919146,0.0,70282.0
ZAF,10.0,frozen,diffusion,0.0,391.7533264160156,"[103.8403549194336, 191.62570190429688, 285.1227722167969, 371.53912353515625, 445.6681213378906, 499.3699035644531, 532.8294677734375, 539.7428588867188, 500.1794738769531, 447.61517333984375]",352.5059450361464,2.9285714626312256,598.5279541015625,82.67826763114286,0.0,0.0
ZAF,10.0,naive_full_finetune,diffusion,1.5,18.77073097229004,"[10.316909790039062, 12.05861759185791, 13.35362434387207, 12.02585506439209, 12.620644569396973, 14.378914833068848, 19.848344802856445, 28.321624755859375, 32.53571701049805, 32.247074127197266]",16.321972041659887,4.642857074737549,28.988494873046875,6.373804526641846,0.005900907330214977,15169.0
ZAF,10.0,lora_no_physics,diffusion,1.0,44.03474426269531,"[13.076112747192383, 24.69056510925293, 36.80717086791992, 50.31537628173828, 65.62773895263672, 62.11853790283203, 53.63590621948242, 49.42766571044922, 43.45391082763672, 41.19448471069336]",41.51272676255968,3.5,82.07402038574219,17.027593046981426,0.0,920.0
ZAF,10.0,lora_adjoint_matched,diffusion,5.3,91.4534683227539,"[25.807302474975586, 52.70647048950195, 82.79039001464844, 107.58949279785156, 125.77391815185547, 120.99644470214844, 109.41158294677734, 102.36443328857422, 100.28192901611328, 86.81269836425781]",86.00548963546753,3.9285714626312256,156.2486572265625,27.89425429072172,0.0,920.0
ZAF,10.0,from_scratch,diffusion,1.3,366.470703125,"[384.1242980957031, 618.4664916992188, 650.5526733398438, 509.3898010253906, 380.9482421875, 294.7797546386719, 250.7279815673828, 237.8466796875, 187.35110473632812, 150.52005004882812]",411.17031801011825,3.357142925262451,898.1568603515625,143.4199619941579,0.08854980021715164,15169.0
ZAF,10.0,from_scratch_lstm,lstm,1.8,9.001251220703125,"[4.354981422424316, 3.7970974445343018, 5.348968505859375, 5.8629608154296875, 7.818778038024902, 8.344602584838867, 9.786985397338867, 11.960304260253906, 15.127911567687988, 17.609926223754883]",7.645891741911571,5.142857074737549,17.10036277770996,2.824284266857874,0.0,100929.0
ZAF,10.0,from_scratch_gru,gru,1.9,9.008012771606445,"[4.807074069976807, 3.6079955101013184, 5.030223846435547, 5.682132244110107, 8.080523490905762, 8.416349411010742, 10.123621940612793, 12.057493209838867, 15.043142318725586, 17.231569290161133]",7.670995163917541,5.214285850524902,16.785768508911133,3.08791130523833,0.0,75713.0
ZAF,10.0,from_scratch_tcn,tcn,1.3,9.305068969726562,"[5.998443126678467, 4.419461727142334, 5.078400611877441, 5.445323467254639, 7.776909828186035, 8.250175476074219, 10.567496299743652, 12.489744186401367, 15.28640079498291, 17.738327026367188]",8.001601417859394,4.285714149475098,16.912939071655273,3.3540262928463167,0.0,15818.0
ZAF,10.0,from_scratch_transformer,transformer,1.6,9.344021797180176,"[5.197376251220703, 4.1011223793029785, 5.017106533050537, 6.024510860443115, 8.321284294128418, 8.667470932006836, 10.843536376953125, 12.03303050994873, 15.676057815551758, 17.5587158203125]",7.998690692583719,3.142857074737549,16.252647399902344,3.564493050499568,0.0,70282.0
